verb,cluster,x,y,z,cluster_center_x,cluster_center_y,cluster_center_z,distance_from_center
concoct,26,17.34564029,42.15079469,-33.58070662,29.15330951,49.18060317,-39.26338459,14.87051071
situate,26,18.90477083,37.16825693,-43.75920975,29.15330951,49.18060317,-39.26338459,16.4177176
hone,26,36.0403867,39.39113378,-27.66108012,29.15330951,49.18060317,-39.26338459,16.66970342
flex,26,35.78155827,41.28376701,-25.26988747,29.15330951,49.18060317,-39.26338459,17.38135969
reconstruct,26,21.65249725,33.98908908,-30.78920955,29.15330951,49.18060317,-39.26338459,18.94349301
refine,26,36.8503118,36.26429977,-26.55790812,29.15330951,49.18060317,-39.26338459,19.68511798
tweak,26,36.92894601,35.98902195,-26.40091092,29.15330951,49.18060317,-39.26338459,19.99803908
encase,26,27.06567658,63.47521611,-55.76159141,29.15330951,49.18060317,-39.26338459,21.92909024
pelt,26,28.61029302,64.7162987,-55.1356709,29.15330951,49.18060317,-39.26338459,22.21670937
poach,26,27.46245714,63.65017255,-57.16041852,29.15330951,49.18060317,-39.26338459,23.07663847
consign,26,58.91545423,36.88899853,-43.48842693,29.15330951,49.18060317,-39.26338459,32.4764497
relegate,26,58.91620685,36.88725859,-43.48907176,29.15330951,49.18060317,-39.26338459,32.47788187
re-emerge,27,-45.35129289,36.4480315,50.38712375,-44.17396685,37.36149085,50.03501925,1.531170188
implode,27,-47.61271147,35.15363639,51.1337928,-44.17396685,37.36149085,50.03501925,4.231653245
waver,27,-48.95619992,37.7286717,50.56087213,-44.17396685,37.36149085,50.03501925,4.825048824
coalesce,27,-48.44209312,40.87818832,48.76667368,-44.17396685,37.36149085,50.03501925,5.673866711
reappear,27,-39.39230227,36.69646361,53.7630395,-44.17396685,37.36149085,50.03501925,6.099566572
emerge,27,-38.57963002,38.43740635,52.35809054,-44.17396685,37.36149085,50.03501925,6.152305173
resurface,27,-39.44425389,36.70635639,54.13708246,-44.17396685,37.36149085,50.03501925,6.294943082
subside,27,-48.44562976,33.28572329,52.79644116,-44.17396685,37.36149085,50.03501925,6.518008597
recede,27,-47.40983911,32.82699099,53.67376028,-44.17396685,37.36149085,50.03501925,6.653795496
evolve,27,-44.06740234,43.58154228,46.33126164,-44.17396685,37.36149085,50.03501925,7.240042564
flourish,27,-42.78747565,43.38275956,45.95528853,-44.17396685,37.36149085,50.03501925,7.404204047
perish,27,-45.11586813,44.69489682,47.82314911,-44.17396685,37.36149085,50.03501925,7.717408292
vanish,27,-40.59807278,32.30871177,54.64561437,-44.17396685,37.36149085,50.03501925,7.71849611
disappear,27,-40.59778093,32.19314287,54.64583835,-44.17396685,37.36149085,50.03501925,7.794907271
persevere,27,-37.22019399,41.08805102,50.10115606,-44.17396685,37.36149085,50.03501925,7.889650297
prosper,27,-42.40972513,43.74984517,45.62018661,-44.17396685,37.36149085,50.03501925,7.963313822
wane,27,-45.4354864,29.47334638,51.79487534,-44.17396685,37.36149085,50.03501925,8.179935709
dissipate,27,-48.89600919,30.72150955,51.82998067,-44.17396685,37.36149085,50.03501925,8.343196151
disintegrate,27,-47.10112524,29.55457676,51.3759368,-44.17396685,37.36149085,50.03501925,8.444774937
thrive,27,-41.36786142,43.99003246,45.40253147,-44.17396685,37.36149085,50.03501925,8.559891039
prevail,27,-36.29858052,40.58851999,51.25349435,-44.17396685,37.36149085,50.03501925,8.597680413
deteriorate,27,-41.72203994,29.10173378,52.20124241,-44.17396685,37.36149085,50.03501925,8.884146286
crumble,27,-47.29078539,29.13577197,51.33597525,-44.17396685,37.36149085,50.03501925,8.892102975
erupt,27,-49.13869569,30.6050656,46.36561868,-44.17396685,37.36149085,50.03501925,9.152175436
materialize,27,-39.59989136,29.05758736,52.00317462,-44.17396685,37.36149085,50.03501925,9.682490138
persist,27,-35.24608343,40.87811582,51.58732423,-44.17396685,37.36149085,50.03501925,9.720257417
survive,27,-40.83805095,43.52168367,42.91987992,-44.17396685,37.36149085,50.03501925,9.985064755
happen,27,-38.6495519,28.96197352,51.56423386,-44.17396685,37.36149085,50.03501925,10.16904859
ensue,27,-49.84279293,30.65431215,44.46509672,-44.17396685,37.36149085,50.03501925,10.39932076
behave,27,-37.77252849,28.73042959,51.15299908,-44.17396685,37.36149085,50.03501925,10.80386553
backfire,27,-50.14788052,30.66278874,43.60249209,-44.17396685,37.36149085,50.03501925,11.04253866
recur,27,-34.01843057,41.2821765,51.90279488,-44.17396685,37.36149085,50.03501925,11.0451473
occur,27,-32.77647651,41.66357619,52.1037119,-44.17396685,37.36149085,50.03501925,12.35678816
arise,27,-32.25848252,41.83544386,52.19162489,-44.17396685,37.36149085,50.03501925,12.9091429
overheat,27,-52.58929962,27.89467092,52.60588854,-44.17396685,37.36149085,50.03501925,12.92470015
sap,27,-51.55461409,25.92449828,52.48152781,-44.17396685,37.36149085,50.03501925,13.82982851
converge,27,-42.39599725,41.99343115,63.65816778,-44.17396685,37.36149085,50.03501925,14.49849036
diverge,27,-42.39424513,42.00277159,63.67009896,-44.17396685,37.36149085,50.03501925,14.51290098
blink,27,-47.70766375,23.34239726,53.38901376,-44.17396685,37.36149085,50.03501925,14.84153893
mature,27,-41.76316765,52.0015766,47.4363201,-44.17396685,37.36149085,50.03501925,15.0631106
outgrow,27,-52.13428416,48.56669143,39.12973749,-44.17396685,37.36149085,50.03501925,17.54560748
outlive,27,-52.19010519,48.66297562,38.59916196,-44.17396685,37.36149085,50.03501925,17.96554658
outlast,27,-52.40338775,48.92809866,37.45442715,-44.17396685,37.36149085,50.03501925,18.9678961
cheat,28,-2.541329367,81.76016931,3.193184976,-6.436936804,82.37896815,4.907017846,4.300685111
hide,28,-1.428669688,80.28744421,4.495706111,-6.436936804,82.37896815,4.907017846,5.443012883
disguise,28,-1.544021528,79.51383895,4.717730774,-6.436936804,82.37896815,4.907017846,5.673219088
rob,28,-5.201402001,84.87810749,-0.772623447,-6.436936804,82.37896815,4.907017846,6.326971541
steal,28,-5.183881912,84.90152685,-0.8000695,-6.436936804,82.37896815,4.907017846,6.364298461
grab,28,-4.139875845,86.57542776,-3.429161849,-6.436936804,82.37896815,4.907017846,9.611381494
snatch,28,-3.170111175,87.55755682,-5.21216787,-6.436936804,82.37896815,4.907017846,11.82741941
bribe,28,-17.62409488,88.71752016,4.59685239,-6.436936804,82.37896815,4.907017846,12.86180197
extort,28,-19.12436373,88.88326707,4.664578543,-6.436936804,82.37896815,4.907017846,14.25957514
launder,28,-19.62318199,89.06536294,5.340991658,-6.436936804,82.37896815,4.907017846,14.79098613
misrepresent,28,6.491311353,74.43507655,5.575131116,-6.436936804,82.37896815,4.907017846,15.18852822
embezzle,28,-20.49934054,89.37960222,6.149763928,-6.436936804,82.37896815,4.907017846,15.75768048
rationalize,28,7.93712212,74.5656563,8.118769841,-6.436936804,82.37896815,4.907017846,16.67263515
resettle,28,-24.32884729,86.75229259,1.846311801,-6.436936804,82.37896815,4.907017846,18.67121713
repatriate,28,-24.45356045,86.69490069,1.797991652,-6.436936804,82.37896815,4.907017846,18.78542108
overstate,28,9.927903317,73.4732416,8.624677304,-6.436936804,82.37896815,4.907017846,18.99844597
underestimate,28,11.74412111,72.66269698,10.20045552,-6.436936804,82.37896815,4.907017846,21.28326279
overestimate,28,11.78774115,72.6199813,10.23774569,-6.436936804,82.37896815,4.907017846,21.3493178
earmark,28,-26.52623853,88.94842926,9.21025448,-6.436936804,82.37896815,4.907017846,21.56978694
allot,28,-27.65285236,89.2117287,10.04539493,-6.436936804,82.37896815,4.907017846,22.87366627
understate,28,13.33790219,71.71503598,11.50273208,-6.436936804,82.37896815,4.907017846,23.41510523
hate,29,35.96665003,20.26178145,44.26391817,29.06387663,23.79116297,40.99398985,8.414109913
remind,29,24.70296821,29.56543743,45.68295387,29.06387663,23.79116297,40.99398985,8.622421441
fail,29,37.9779216,24.34608934,40.31775318,29.06387663,23.79116297,40.99398985,8.956865357
tell,29,25.01733293,30.23917711,46.1165567,29.06387663,23.79116297,40.99398985,9.17562496
expect,29,38.1577635,24.29735816,42.14388862,29.06387663,23.79116297,40.99398985,9.180265746
dare,29,32.78197695,16.001949,45.32774419,29.06387663,23.79116297,40.99398985,9.658030389
hesitate,29,32.75643683,15.97806646,45.33381231,29.06387663,23.79116297,40.99398985,9.670239753
deserve,29,38.39807458,23.80883869,44.876327,29.06387663,23.79116297,40.99398985,10.10940679
do,29,39.0029688,23.71131084,43.11680105,29.06387663,23.79116297,40.99398985,10.163575
wish,29,39.33771737,22.16208959,44.27727239,29.06387663,23.79116297,40.99398985,10.90805334
need,29,39.88147801,24.51287066,43.37135942,29.06387663,23.79116297,40.99398985,11.09924536
want,29,39.76965861,22.23545902,43.50636849,29.06387663,23.79116297,40.99398985,11.10612574
intend,29,39.96283577,21.37862877,42.83111621,29.06387663,23.79116297,40.99398985,11.31294236
ask,29,28.72093378,26.76111417,29.13548832,29.06387663,23.79116297,40.99398985,12.22956575
attempt,29,40.33631253,18.76815911,40.41349181,29.06387663,23.79116297,40.99398985,12.35456825
call,29,29.19803596,32.17251023,31.8854375,29.06387663,23.79116297,40.99398985,12.37863913
try,29,40.63756355,19.36924559,40.13625455,29.06387663,23.79116297,40.99398985,12.41931125
decide,29,28.72303088,26.29674368,28.6593491,29.06387663,23.79116297,40.99398985,12.59116646
execute,29,41.24982416,19.53648176,39.22389152,29.06387663,23.79116297,40.99398985,13.0281571
prefer,29,42.02068737,21.928163,44.40353845,29.06387663,23.79116297,40.99398985,13.52681541
choose,29,28.75742075,25.1123807,27.4518182,29.06387663,23.79116297,40.99398985,13.60992081
await,29,29.66640427,34.17179653,32.17642966,29.06387663,23.79116297,40.99398985,13.63341338
imagine,29,15.85467153,25.38436074,44.60553624,29.06387663,23.79116297,40.99398985,13.78639351
envision,29,15.68335269,26.54778524,43.30243156,29.06387663,23.79116297,40.99398985,13.85519002
foresee,29,15.62540721,27.48564401,42.21222236,29.06387663,23.79116297,40.99398985,13.99020161
select,29,28.76119454,24.71357711,27.02473798,29.06387663,23.79116297,40.99398985,14.00294476
bother,29,17.43586564,21.03571239,48.38025178,29.06387663,23.79116297,40.99398985,14.04848792
anticipate,29,15.65640089,28.08909323,41.4907792,29.06387663,23.79116297,40.99398985,14.08827207
tend,29,42.2997178,21.70599041,45.35459258,29.06387663,23.79116297,40.99398985,14.09078749
recall,29,15.92349005,22.35032997,45.87798768,29.06387663,23.79116297,40.99398985,14.09252263
remember,29,15.93029484,22.20390328,46.13308291,29.06387663,23.79116297,40.99398985,14.19227401
predict,29,15.73722663,28.73775923,40.73275786,29.06387663,23.79116297,40.99398985,14.21747717
forget,29,16.07214155,21.42788707,47.45047134,29.06387663,23.79116297,40.99398985,14.69885733
assign,29,28.76750221,23.86624116,26.09024563,29.06387663,23.79116297,40.99398985,14.90687983
miss,29,14.6149792,19.71769355,44.22281483,29.06387663,23.79116297,40.99398985,15.35542579
forgive,29,14.9133176,20.60023812,48.25415181,29.06387663,23.79116297,40.99398985,16.22129076
articulate,30,21.45893683,46.0334369,-3.014715017,24.91616469,48.04400315,-3.910390528,4.098418686
convey,30,20.77902834,48.12830492,-4.590243021,24.91616469,48.04400315,-3.910390528,4.193471514
behold,30,21.60596507,45.43816736,-2.703544321,24.91616469,48.04400315,-3.910390528,4.382268755
imbue,30,20.7866335,48.61542048,-6.084325969,24.91616469,48.04400315,-3.910390528,4.701652999
accentuate,30,24.77273413,52.82106593,-1.320685968,24.91616469,48.04400315,-3.910390528,5.435758531
express,30,18.46908977,48.50236508,-2.631792177,24.91616469,48.04400315,-3.910390528,6.588602618
clarify,30,26.62889269,52.05085331,2.11787357,24.91616469,48.04400315,-3.910390528,7.438296406
explore,30,27.04089766,44.57439124,3.054535019,24.91616469,48.04400315,-3.910390528,8.066156761
underline,30,25.62317502,53.00271825,3.488586258,24.91616469,48.04400315,-3.910390528,8.934963711
underscore,30,25.54063563,52.75421872,5.027834785,24.91616469,48.04400315,-3.910390528,10.12264622
illustrate,30,26.23673959,51.89258092,5.466242434,24.91616469,48.04400315,-3.910390528,10.22138516
reinforce,30,26.07878072,55.12743469,3.458023957,24.91616469,48.04400315,-3.910390528,10.28689508
ponder,30,28.13935897,44.4428322,5.281593069,24.91616469,48.04400315,-3.910390528,10.38508431
explain,30,27.1920347,45.50904179,6.227420474,24.91616469,48.04400315,-3.910390528,10.69489716
contemplate,30,28.57866426,44.16777592,5.395820022,24.91616469,48.04400315,-3.910390528,10.72588437
relish,30,29.77705177,43.50654863,5.751575745,24.91616469,48.04400315,-3.910390528,11.729037
amplify,30,20.2329093,55.48337717,-12.29549735,24.91616469,48.04400315,-3.910390528,12.14854655
reflect,30,25.48803345,53.79737638,7.234620855,24.91616469,48.04400315,-3.910390528,12.55546161
navigate,30,23.28639379,38.67091744,4.523382367,24.91616469,48.04400315,-3.910390528,12.71374902
underlie,30,21.31915624,49.01515317,-16.38075198,24.91616469,48.04400315,-3.910390528,13.01504963
delineate,30,27.06843053,51.69190603,-16.53052627,24.91616469,48.04400315,-3.910390528,13.31192209
transcend,30,21.11116753,46.49848106,-16.84117383,24.91616469,48.04400315,-3.910390528,13.56730624
rediscover,30,20.54419969,44.88096892,-17.12009237,24.91616469,48.04400315,-3.910390528,14.26937581
animate,30,27.08504339,51.74417449,-17.76059231,24.91616469,48.04400315,-3.910390528,14.49908246
summarize,30,20.9723632,33.31883703,-3.658223243,24.91616469,48.04400315,-3.910390528,15.24623481
interpret,30,20.9301422,33.30824089,-3.528756604,24.91616469,48.04400315,-3.910390528,15.27012473
skew,30,19.61016839,58.62680622,-13.65158153,24.91616469,48.04400315,-3.910390528,15.33101822
manipulate,30,17.57221785,58.59186456,-12.79894829,24.91616469,48.04400315,-3.910390528,15.62681653
visualize,30,21.54139985,36.9186125,6.56856107,24.91616469,48.04400315,-3.910390528,15.65157441
discern,30,22.95963973,32.47204635,0.281121224,24.91616469,48.04400315,-3.910390528,16.24446365
decipher,30,22.34589605,32.49153068,0.123451377,24.91616469,48.04400315,-3.910390528,16.27137245
trace,30,24.21293748,32.38487433,0.464641949,24.91616469,48.04400315,-3.910390528,16.2740208
marvel,30,18.4083837,40.60312076,9.149732761,24.91616469,48.04400315,-3.910390528,16.37940062
glean,30,21.34887533,32.3857085,0.246911051,24.91616469,48.04400315,-3.910390528,16.58887884
grasp,30,19.2983912,38.63026302,9.075755149,24.91616469,48.04400315,-3.910390528,16.99464214
comprehend,30,20.51071936,37.043932,8.666754164,24.91616469,48.04400315,-3.910390528,17.27987507
obliterate,30,21.6337431,53.7615657,-20.24400522,24.91616469,48.04400315,-3.910390528,17.61396554
alter,30,20.77154025,53.92903166,-20.78845503,24.91616469,48.04400315,-3.910390528,18.34885647
negate,30,19.4073212,54.37391031,-21.79078301,24.91616469,48.04400315,-3.910390528,19.75154466
celebrate,30,44.51116647,50.16294227,-6.755647274,24.91616469,48.04400315,-3.910390528,19.91355026
commemorate,30,44.5489512,50.20526367,-7.193448207,24.91616469,48.04400315,-3.910390528,20.022383
memorialize,30,44.63294068,50.28986043,-8.102672755,24.91616469,48.04400315,-3.910390528,20.28226714
denote,30,40.48492869,59.95479846,5.378907863,24.91616469,48.04400315,-3.910390528,21.69203822
signify,30,40.74772578,60.1968558,6.466138606,24.91616469,48.04400315,-3.910390528,22.49449957
retract,31,6.948757962,79.03064276,-26.72369883,5.093280367,79.61899353,-27.55183489,2.115363578
laud,31,6.546446474,77.35629903,-26.85445262,5.093280367,79.61899353,-27.55183489,2.778096503
repudiate,31,7.785237413,78.19468133,-26.02153149,5.093280367,79.61899353,-27.55183489,3.408390597
recant,31,5.641423549,86.50290416,-27.21993342,5.093280367,79.61899353,-27.55183489,6.913670886
belittle,31,4.018333877,72.90629633,-29.90397462,5.093280367,79.61899353,-27.55183489,7.193634335
patronize,31,0.86503572,73.26607956,-29.06702805,5.093280367,79.61899353,-27.55183489,7.780319974
betray,31,5.182433419,72.84533396,-32.49324381,5.093280367,79.61899353,-27.55183489,8.384982668
misunderstand,31,7.750174717,71.75638532,-31.96109868,5.093280367,79.61899353,-27.55183489,9.397941402
chastise,31,6.111127717,89.45298979,-28.64203322,5.093280367,79.61899353,-27.55183489,9.946458071
castigate,31,7.078318971,89.42387493,-29.14775685,5.093280367,79.61899353,-27.55183489,10.13030328
misinterpret,31,8.382734239,70.34736211,-33.09382881,5.093280367,79.61899353,-27.55183489,11.29147256
chide,31,7.635924239,90.81542592,-29.05991124,5.093280367,79.61899353,-27.55183489,11.58013085
berate,31,5.394369277,91.3537293,-29.45711895,5.093280367,79.61899353,-27.55183489,11.89221533
commend,31,8.626415127,91.0506733,-28.73449545,5.093280367,79.61899353,-27.55183489,12.02351985
scold,31,5.061050064,91.88004097,-28.19483201,5.093280367,79.61899353,-27.55183489,12.27793828
heckle,31,5.339033823,91.74688129,-30.05403503,5.093280367,79.61899353,-27.55183489,12.38576045
admonish,31,4.653879976,92.28223093,-27.51225824,5.093280367,79.61899353,-27.55183489,12.67092027
taunt,31,3.75212811,91.96300889,-31.35410028,5.093280367,79.61899353,-27.55183489,12.98578556
bash,31,3.165054058,92.15267902,-31.9547731,5.093280367,79.61899353,-27.55183489,13.42375483
trample,31,11.1588853,88.16670515,-36.12431152,5.093280367,79.61899353,-27.55183489,13.54039485
flaunt,31,1.777506622,74.00739207,-15.42688987,5.093280367,79.61899353,-27.55183489,13.76585334
brandish,31,11.27783822,90.57170981,-33.95576893,5.093280367,79.61899353,-27.55183489,14.11457123
accost,31,11.15998617,91.23249086,-33.15108889,5.093280367,79.61899353,-27.55183489,14.24885557
overhear,31,11.28932111,91.80802933,-32.71814268,5.093280367,79.61899353,-27.55183489,14.61691659
legislate,31,10.10602399,68.0884288,-35.06748171,5.093280367,79.61899353,-27.55183489,14.64808754
indulge,31,1.56446025,73.71921163,-14.34367261,5.093280367,79.61899353,-27.55183489,14.89011581
contradict,31,1.139171373,65.31374525,-24.62883698,5.093280367,79.61899353,-27.55183489,15.12676512
dabble,31,1.436793142,73.50330641,-13.61348057,5.093280367,79.61899353,-27.55183489,15.65404897
